,-70,-60,-50,-40,-30,-20,-10,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,170.1,160.1,150.1,140.1,130.1,120.1,110.1,100.1,90.1,80.1,70.1,60.1,50.1,40.1,30.1,20.1,10.1,0.1,-10.1,-20.1,-30.1,-40.1,-50.1,-60.1,-70.1,-80,-90,-100,-110,-120,-130,-140,-150,-160,-170,-180,-170.1,-160.1,-150.1,-140.1,-130.1,-120.1,-110.1,-100.1,-90.1,-80.1
0,1.4547472150879912,1.7933659110567532,2.3306716016086284,3.153712144558085,4.184890054399148,5.2141004791192245,6.004231591155985,6.230885501689045,5.5879453997768,4.358301252155798,2.960137272399152,1.7262754114635754,0.8300216270727105,0.4298810492909979,0.5791564006649423,1.090349434845848,1.8265096415416335,2.6250992274144664,3.2256688039342407,3.3848001496808138,3.031187851243885,2.30042587936623,1.4026737118838355,0.6162769589573145,0.1237554686667863,0.0,0.1159392721601761,0.6025123677682132,1.391977277729893,2.291340893512825,3.035736568737775,3.3781502290512435,3.2154896160936914,2.6279660354484804,1.8322194038482849,1.08498136405251,0.5664604178455193,0.4287116256600711,0.822648132161703,1.68968481925549,2.9605834459362086,4.348813067772426,5.584911447978811,6.222300965077011,5.96924058246077,5.190092032134999,4.16474111401476,3.1445410992892,2.3253156530845445,1.8083019079931544,1.503251396206906,1.2247910743171817,1.2011517937644385,1.6117212532553822,2.319942475616699,2.749421594257001,2.704520863277139,2.2204929309373256,1.503693281818414,0.7666203441622201,0.2232376385654788,,,,,,,,,,,
1,1.4435470407479445,1.7781925468880218,2.3191245658963453,3.137438384379493,4.171888698998373,5.203922337444965,5.98833345802268,6.222689271700801,5.583214710146422,4.353126548288856,2.9619554833334405,1.731200625334168,0.8012671381875407,0.4199050457391422,0.5551017770485487,1.0492872781760525,1.8147085371310825,2.6153087686980143,3.201509337843163,3.367292139737401,3.0294797038659453,2.2724092445278075,1.3823264237726107,0.6001393992628437,0.1066992564010433,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1.443101237731753,1.2128432450408582,1.1853411889460403,1.6107985236158129,2.306693343940424,2.776717698929133,2.683606966660591,2.198377567488933,1.4914898354618344,0.7729544419853482,0.2080914039397612,,0.2201457166229374,0.7529056726489216,1.489411073009251,2.2149784118228126,2.7049452165083494,2.7791289266606327,2.321056892251363,1.6185368433070837,1.189072003500769,1.2358966176398098
