  -3.0126943898    0.6741618146   -3.7132232602
  -2.4876943898   -0.2351648594   -3.7132232602
  -1.4376943898   -0.2351648594   -3.7132232602
  -3.4582843902    0.8434777100   -0.0663311207
  -3.9482843902   -0.0052271857   -0.0663311207
  -3.4928128622    1.6091054572   -0.7837409122
  -4.3415177579    0.9924852568   -0.7837409122
  -4.6656941817   -0.0052271857   -0.7837409122
  -4.3415177579   -1.0029396282   -0.7837409122
  -3.9482843902    1.6921826057   -1.7637409122
  -4.6656941817    0.9747728143   -1.7637409122
  -4.9282843902   -0.0052271857   -1.7637409122
  -4.6656941817   -0.9852271857   -1.7637409122
  -3.9482843902   -1.7026369771   -1.7637409122
  -2.9682843902   -1.9652271857   -1.7637409122
  -4.3415177579    0.9924852568   -2.7437409122
  -4.6656941817   -0.0052271857   -2.7437409122
  -4.3415177579   -1.0029396282   -2.7437409122
  -3.4928128622   -1.6195598287   -2.7437409122
  -2.4437559183   -1.6195598287   -2.7437409122
  -3.4582843902    0.8434777100   -3.4611507036
  -3.9482843902   -0.0052271857   -3.4611507036
  -3.4582843902   -0.8539320814   -3.4611507036
  -2.4782843902   -0.8539320814   -3.4611507036
  -2.9682843902   -0.0052271857   -3.7237409122
  -1.0272863893   -2.0578291867    2.6949290892
  -0.0398071655   -2.0578291867    2.3740776397
  -1.8261738630   -2.6382549114    2.3740776397
  -0.7221385276   -2.9969777372    2.3740776397
  -2.5287037171   -2.6043004032    1.5340776397
  -1.8261738630   -3.4415428807    1.5340776397
  -0.7498356814   -3.6313303424    1.5340776397
   0.1966802305   -3.0848591259    1.5340776397
  -0.7498356814   -3.6313303424    0.4957805386
   0.1966802305   -3.0848591259    0.4957805386
  -3.1954738637   -0.9647424617    1.4097326393
  -3.1954738637   -2.1255939112    1.4097326393
  -3.8980037177   -0.9986969700    0.5697326393
  -3.8980037177   -2.0916394030    0.5697326393
  -3.1954738637   -2.9288818804    0.5697326393
  -3.8980037177   -2.0916394030   -0.4685644618
  -3.1954738637   -2.9288818804   -0.4685644618
  -3.1954738637   -2.1255939112   -1.3085644618
  -0.6079016813   -3.5661593424   -0.2331703611
  -1.6842398630   -3.3763718806   -1.2714674622
  -0.6079016813   -3.5661593424   -1.2714674622
   0.3386142305   -3.0196881259   -1.2714674622
   0.1021268346   -1.9926581867   -2.1114674622
  -1.6842398630   -2.5730839114   -2.1114674622
  -0.5802045275   -2.9318067372   -2.1114674622
  -0.8853523893   -1.9926581867   -2.4323189117
   1.9398358355    1.0634038148    2.2244206396
   1.2575044734    2.0025523653    2.2244206396
   0.1534691379    1.6438295395    2.2244206396
   2.1763232314    2.0904337540    1.3844206396
   1.2298073195    2.6369049705    1.3844206396
   0.1534691379    2.4471175087    1.3844206396
   2.1763232314    2.0904337540    0.3461235385
   1.2298073195    2.6369049705    0.3461235385
   0.1534691379    2.4471175087    0.3461235385
   1.2575044734    2.0025523653   -0.4938764615
   0.6827046115   -0.4183551859    3.4420720895
   1.6701838353   -0.4183551859    3.1212206401
   0.9878524732    0.5207933646    3.1212206401
  -0.1161828622    0.1620705388    3.1212206401
  -0.1161828622   -0.9987809106    3.1212206401
   0.9878524732   -1.3575037365    3.1212206401
   0.9601553194   -1.9918563417    2.2812206401
   2.8650612317    0.7302087534   -1.6682634624
   1.9185453199    1.2766799699   -1.6682634624
   2.6285738358   -0.2968211859   -2.5082634624
   1.9462424737    0.6423273647   -2.5082634624
   0.8422071382    0.2836045389   -2.5082634624
   0.8422071382   -0.8772469106   -2.5082634624
   1.9462424737   -1.2359697364   -2.5082634624
   1.6410946119   -0.2968211859   -2.8291149119
   1.7171364736   -2.7112197371    1.1505246391
   0.6131011381   -3.1557848805    0.3105246391
   1.6894393198   -3.3455723423    0.3105246391
   0.6131011381   -3.1557848805   -0.7277724620
   1.6894393198   -3.3455723423   -0.7277724620
   0.6131011381   -2.3524969113   -1.5677724620
   1.7171364736   -2.7112197371   -1.5677724620
   3.1229476126   -1.0029561862    3.1221520894
   4.1104268365   -1.0029561862    2.8013006399
   3.4280954744   -0.0638076356    2.8013006399
   2.3240601389   -0.4225304615    2.8013006399
   2.3240601389   -1.5833819109    2.8013006399
   3.4280954744   -1.9421047367    2.8013006399
   4.7207225600   -1.0029561862    1.9613006399
   2.3240601389   -2.3866698802    1.9613006399
   3.4003983206   -2.5764573419    1.9613006399
   4.3469142324   -2.0299861254    1.9613006399
   4.3247228366    0.4929838145    1.8951196395
   3.6423914745    1.4321323651    1.8951196395
   2.5383561390    1.0734095392    1.8951196395
   4.9350185601    0.4929838145    1.0551196395
   4.5612102325    1.5200137537    1.0551196395
   3.6146943207    2.0664849703    1.0551196395
   2.5383561390    1.8766975085    1.0551196395
   3.6146943207    2.0664849703    0.0168225384
   2.5383561390    1.8766975085    0.0168225384
   3.6423914745    1.4321323651   -0.8231774616
   3.1782761393   -2.9328719116    0.8258706390
   4.2823114748   -3.2915947374    0.8258706390
   3.1782761393   -3.7361598808   -0.0141293610
   4.2546143210   -3.9259473426   -0.0141293610
   5.2011302328   -3.3794761261   -0.0141293610
   2.4757462853   -2.8989174033   -1.0524264621
   3.1782761393   -3.7361598808   -1.0524264621
   4.2546143210   -3.9259473426   -1.0524264621
   5.2011302328   -3.3794761261   -1.0524264621
   3.1782761393   -2.9328719116   -1.8924264621
   4.2823114748   -3.2915947374   -1.8924264621
   6.2483998375    0.4075418145    0.3853586388
   5.5660684754    1.3466903650    0.3853586388
   6.8586955610    0.4075418145   -0.4546413612
   6.4848872334    1.4345717537   -0.4546413612
   5.5383713216    1.9810429702   -0.4546413612
   4.4620331400    1.7912555084   -0.4546413612
   6.8586955610    0.4075418145   -1.4929384623
   6.4848872334    1.4345717537   -1.4929384623
   5.5383713216    1.9810429702   -1.4929384623
   4.4620331400    1.7912555084   -1.4929384623
   3.7595032859    0.9540130310   -1.4929384623
   5.5660684754    1.3466903650   -2.3329384623
   4.4620331400    0.9879675392   -2.3329384623
   7.3993845613   -1.2300971863   -1.1399543616
   6.0790603218   -2.8035983421   -1.1399543616
   7.0255762337   -2.2571271255   -1.1399543616
   7.3993845613   -1.2300971863   -2.1782514627
   7.0255762337   -0.2030672471   -2.1782514627
   5.0027221402   -2.6138108803   -2.1782514627
   6.0790603218   -2.8035983421   -2.1782514627
   7.0255762337   -2.2571271255   -2.1782514627
   6.7890888377   -1.2300971863   -3.0182514627
   6.1067574757   -0.2909486358   -3.0182514627
   5.0027221402   -1.8105229110   -3.0182514627
   6.1067574757   -2.1692457369   -3.0182514627
   5.8016096139   -1.2300971863   -3.3391029121
  -2.5500683901    2.2777788154    3.3744250895
  -1.5625891662    2.2777788154    3.0535736400
  -2.2449205283    3.2169273659    3.0535736400
  -3.3489558637    2.8582045401    3.0535736400
  -3.3489558637    1.6973530906    3.0535736400
  -1.3261017703    3.3048087546    2.2135736400
  -2.2726176821    3.8512799711    2.2135736400
  -3.3489558637    3.6614925093    2.2135736400
  -4.0514857178    2.8242500319    2.2135736400
  -4.0514857178    1.7313075988    2.2135736400
  -3.3489558637    3.6614925093    1.1752765389
  -4.0514857178    2.8242500319    1.1752765389
  -4.0514857178    1.7313075988    1.1752765389
   0.0098604728    2.4553923655    0.2187256387
   0.9286792308    2.5432737542   -0.6212743613
  -0.0178366811    3.0897449707   -0.6212743613
  -1.0941748627    2.8999575089   -0.6212743613
   1.3024875584    1.5162438150   -1.6595714624
   0.9286792308    2.5432737542   -1.6595714624
  -0.0178366811    3.0897449707   -1.6595714624
  -1.0941748627    2.8999575089   -1.6595714624
   0.6921918349    1.5162438150   -2.4995714624
   0.0098604728    2.4553923655   -2.4995714624
  -1.5652866818    2.9577689707   -2.2112233621
  -2.6416248634    2.7679815089   -2.2112233621
  -0.2449624423    1.3842678149   -3.2495204632
  -0.6187707699    2.4112977542   -3.2495204632
  -1.5652866818    2.9577689707   -3.2495204632
  -2.6416248634    2.7679815089   -3.2495204632
  -3.3441547174    1.9307390314   -3.2495204632
  -0.8552581659    1.3842678149   -4.0895204632
  -1.5375895280    2.3234163655   -4.0895204632
  -2.6416248634    1.9646935397   -4.0895204632
  -2.6416248634    0.8038420902   -4.0895204632
  -1.5375895280    0.4451192644   -4.0895204632
  -1.8427373897    1.3842678149   -4.4103719126
  -1.8260948764   -3.7661048279   -0.4115931528
  -2.5342121617   -2.9030273306   -1.3739184357
   2.1880570989    1.5725434554   -0.6671011529
   4.9587781705   -0.5691761860    1.9322516133
   4.6609070047    0.4452798423    1.9322516133
   2.5617221257   -2.8503388275    0.9699263304
   5.1290155870   -1.2747031863    1.7349043714
   4.8671774982   -2.9815326218    1.0689546129
   5.6662190052   -2.2891592146    1.0689546129
   3.0463736392   -1.2747031863   -2.5897461945
   3.5670341261   -2.1765136032   -2.5897461945
   6.1433215874   -0.6633691860    1.1103833712
   5.6226611005    0.2384412308    1.1103833712
   6.9783961715   -0.6633691860    0.4444336126
   6.6805250057    0.3510868423    0.4444336126
   6.6805250057   -1.6778252143    0.4444336126
   7.4418276028   -0.6633691860   -0.5178916703
   7.2101118871    0.3518436969   -0.5178916703
   7.2101118871    0.3518436969   -1.5859921533
   6.6805250057    0.3510868423   -2.5483174363
   3.8732228413    0.7547159582   -2.5483174363
   3.3016122600   -0.1347274679   -2.5483174363
   5.6226611005    0.2384412308   -3.2142671948
   4.5813401266    0.2384412308   -3.2142671948
   4.0606796397   -0.6633691860   -3.2142671948
   4.5813401266   -1.5651796029   -3.2142671948
   5.1020006136   -0.6633691860   -3.4519419118
  -0.0918749975    1.7215288429    2.7787476137
  -4.0102263789    0.7070728146    0.7483218478
  -3.7785106632   -0.3081400684    0.7483218478
  -1.9749873898    0.2850238144    4.6283940898
  -1.0030878142    0.2850238144    4.4065643539
  -1.4890376020    1.1267135368    4.4065643539
  -2.4609371776    1.1267135368    4.4065643539
  -2.9468869654    0.2850238144    4.4065643539
  -2.4609371776   -0.5566659080    4.4065643539
  -1.4890376020   -0.5566659080    4.4065643539
  -0.2236848691    0.2850238144    3.7850112460
  -0.5581538882    1.3144136084    3.7850112460
  -1.4338051486    1.9506114888    3.7850112460
  -2.5161696310    1.9506114888    3.7850112460
  -3.3918208913    1.3144136084    3.7850112460
  -3.7262899105    0.2850238144    3.7850112460
  -3.3918208913   -0.7443659796    3.7850112460
  -2.5161696310   -1.3805638599    3.7850112460
  -1.4338051486   -1.3805638599    3.7850112460
  -0.5581538882   -0.7443659796    3.7850112460
  -4.0953675345    0.8076505813    2.8868409819
  -4.0953675345   -0.2376029525    2.8868409819
  -3.6096139967   -1.1631289923    2.8868409819
  -2.7493872026   -1.7569006763    2.8868409819
  -1.7117547440   -1.8828920673    2.8868409819
  -0.7344257121   -1.5122400560    2.8868409819
  -4.0953675345    0.8076505813    1.8899471977
  -4.0953675345   -0.2376029525    1.8899471977
  -3.6096139967   -1.1631289923    1.8899471977
  -0.5866248882    3.0023626092    2.3363552453
  -0.0697654103    2.9878531810    1.4381849812
  -0.7628967122    3.7702366856    1.4381849812
  -1.7402257440    4.1408886969    1.4381849812
  -0.0697654103    2.9878531810    0.4412911971
  -0.7628967122    3.7702366856    0.4412911971
  -1.7402257440    4.1408886969    0.4412911971
  -2.7778582027    4.0148973059    0.4412911971
  -3.6380849967    3.4211256219    0.4412911971
  -4.1238385346    2.4955995821    0.4412911971
  -4.1238385346    1.4503460483    0.4412911971
  -1.4622761486    3.6385604895   -0.4568790670
  -2.5446406310    3.6385604895   -0.4568790670
  -3.4202918914    3.0023626092   -0.4568790670
  -3.7547609105    1.9729728152   -0.4568790670
  -0.0876915042   -1.0226706208   -2.5649054363
   0.1741465846    0.6841588146   -3.2308551948
  -2.4833548767    2.9553244561   -1.3605196707
  -3.4215526557    2.5035122183   -1.3605196707
  -3.4215526557    2.5035122183   -2.4286201537
  -0.0862988319    0.6741618146   -3.3909454367
  -1.1832115047   -1.0326676208   -3.3909454367
  -0.3841699977   -0.3402942137   -3.3909454367
  -2.4833548767   -0.2276486023   -4.0568951952
  -1.4420339028   -0.2276486023   -4.0568951952
  -3.9401839659   -0.0052271857    0.2544293519
  -4.3851178918    1.0241626083   -0.3671237560
  -4.7195869110   -0.0052271857   -0.3671237560
  -4.3851178918   -1.0346169797   -0.3671237560
  -4.6029109972    1.4429256210   -1.2652940201
  -5.0886645350    0.5173995812   -1.2652940201
  -5.0886645350   -0.5278539526   -1.2652940201
  -4.6029109972   -1.4533799925   -1.2652940201
  -3.7426842031   -2.0471516764   -1.2652940201
  -4.6029109972    1.4429256210   -2.2621878042
  -5.0886645350    0.5173995812   -2.2621878042
  -5.0886645350   -0.5278539526   -2.2621878042
  -4.6029109972   -1.4533799925   -2.2621878042
  -3.7426842031   -2.0471516764   -2.2621878042
  -2.7050517444   -2.1731430674   -2.2621878042
  -4.3851178918    1.0241626083   -3.1603580683
  -4.7195869110   -0.0052271857   -3.1603580683
  -4.3851178918   -1.0346169797   -3.1603580683
  -3.5094666314   -1.6708148601   -3.1603580683
  -2.4271021491   -1.6708148601   -3.1603580683
  -3.4542341781    0.8364625367   -3.7819111763
  -3.9401839659   -0.0052271857   -3.7819111763
  -3.4542341781   -0.8469169081   -3.7819111763
  -2.4823346024   -0.8469169081   -3.7819111763
  -2.9682843902   -0.0052271857   -4.0037409122
  -1.0272863893   -2.0578291867    2.9349290892
  -0.0672863893   -2.0578291867    2.6776978644
  -1.9872863893   -2.0578291867    2.6776978644
  -1.5072863893   -2.8892135743    2.6776978644
  -0.5472863893   -2.8892135743    2.6776978644
  -2.3724945862   -3.0351801508    1.9749290892
  -1.5411101986   -3.6392162655    1.9749290892
  -0.5134625801   -3.6392162655    1.9749290892
   0.3179218076   -3.0351801508    1.9749290892
  -1.9872863893   -3.7205979620    1.0149290892
  -1.0272863893   -3.9778291867    1.0149290892
  -0.0672863893   -3.7205979620    1.0149290892
  -3.3565863900   -1.5451681865    1.7133528640
  -2.8765863900   -2.3765525741    1.7133528640
  -3.7417945869   -0.5678172224    1.0105840887
  -4.0593551652   -1.5451681865    1.0105840887
  -3.7417945869   -2.5225191505    1.0105840887
  -2.9104101993   -3.1265552653    1.0105840887
  -4.3165863900   -1.5451681865    0.0505840887
  -4.0593551652   -2.5051681865    0.0505840887
  -3.3565863900   -3.2079369617    0.0505840887
  -3.7417945869   -2.5225191505   -0.9094159113
  -2.9104101993   -3.1265552653   -0.9094159113
  -2.8765863900   -2.3765525741   -1.6121846866
  -1.8453523893   -3.6554269619   -0.7523189117
  -0.8853523893   -3.9126581867   -0.7523189117
   0.0746476107   -3.6554269619   -0.7523189117
  -2.2305605862   -2.9700091507   -1.7123189117
  -1.3991761985   -3.5740452655   -1.7123189117
  -0.3715285800   -3.5740452655   -1.7123189117
   0.4598558076   -2.9700091507   -1.7123189117
   0.0746476107   -1.9926581867   -2.4150876869
  -1.8453523893   -1.9926581867   -2.4150876869
  -1.3653523893   -2.8240425743   -2.4150876869
  -0.4053523893   -2.8240425743   -2.4150876869
  -0.8853523893   -1.9926581867   -2.6723189117
   1.9123566116    1.0634038148    2.5280408644
   1.4323566116    1.8947882024    2.5280408644
   0.4723566116    1.8947882024    2.5280408644
   2.2975648085    2.0407547789    1.8252720891
   1.4661804209    2.6447908936    1.8252720891
   0.4385328023    2.6447908936    1.8252720891
   1.9123566116    2.7261725900    0.8652720891
   0.9523566116    2.9834038148    0.8652720891
   2.2975648085    2.0407547789   -0.0947279109
   1.4661804209    2.6447908936   -0.0947279109
   0.6827046115   -0.4183551859    3.6820720895
   1.6427046115   -0.4183551859    3.4248408648
   1.1627046115    0.4130292017    3.4248408648
   0.2027046115    0.4130292017    3.4248408648
   0.2027046115   -1.2497395736    3.4248408648
   1.1627046115   -1.2497395736    3.4248408648
   2.0279128084    0.5589957782    2.7220720895
   0.1688808022   -1.9997422647    2.7220720895
   1.1965284207   -1.9997422647    2.7220720895
   2.6010946119    1.3659475894   -1.1491149119
   1.6410946119    1.6231788141   -1.1491149119
   2.9863028088    0.6805297782   -2.1091149119
   2.1549184212    1.2845658929   -2.1091149119
   0.2958864150   -1.2741721499   -2.1091149119
   2.6010946119   -0.2968211859   -2.8118836871
   2.1210946119    0.5345632018   -2.8118836871
   1.1610946119    0.5345632018   -2.8118836871
   0.6810946119   -0.2968211859   -2.8118836871
   1.1610946119   -1.1282055735   -2.8118836871
   2.1210946119   -1.1282055735   -2.8118836871
   1.6410946119   -0.2968211859   -3.0691149119
   0.9319886118   -2.6034555742    1.4541448638
   1.8919886118   -2.6034555742    1.4541448638
   0.8981648025   -3.3534582654    0.7513760886
   1.9258124211   -3.3534582654    0.7513760886
   0.4519886118   -3.4348399618   -0.2086239114
   1.4119886118   -3.6920711866   -0.2086239114
   2.3719886118   -3.4348399618   -0.2086239114
   0.8981648025   -3.3534582654   -1.1686239114
   1.9258124211   -3.3534582654   -1.1686239114
   0.9319886118   -2.6034555742   -1.8713926867
   1.8919886118   -2.6034555742   -1.8713926867
   3.1229476126   -1.0029561862    3.3621520894
   4.0829476126   -1.0029561862    3.1049208646
   3.6029476126   -0.1715717986    3.1049208646
   2.6429476126   -0.1715717986    3.1049208646
   2.1629476126   -1.0029561862    3.1049208646
   2.6429476126   -1.8343405738    3.1049208646
   3.6029476126   -1.8343405738    3.1049208646
   4.7857163879   -1.0029561862    2.4021520894
   4.4681558095   -0.0256052221    2.4021520894
   1.7777394157   -1.9803071503    2.4021520894
   2.6091238034   -2.5843432650    2.4021520894
   3.6367714219   -2.5843432650    2.4021520894
   4.4681558095   -1.9803071503    2.4021520894
   2.1629476126   -2.6657249615    1.4421520894
   3.1229476126   -2.9229561862    1.4421520894
   3.8172436127    1.3243682021    2.1987398642
   2.8572436127    1.3243682021    2.1987398642
   5.0000123880    0.4929838145    1.4959710889
   4.6824518096    1.4703347786    1.4959710889
   3.8510674220    2.0743708933    1.4959710889
   2.8234198035    2.0743708933    1.4959710889
   4.2972436127    2.1557525898    0.5359710889
   3.3372436127    2.4129838145    0.5359710889
   3.8510674220    2.0743708933   -0.4240289111
   2.8234198035    2.0743708933   -0.4240289111
   2.8572436127    1.3243682021   -1.1267976863
   3.4971636130   -3.1838305745    1.1294908637
   4.4571636130   -3.1838305745    1.1294908637
   2.6319554161   -3.3297971509    0.4267220884
   3.4633398038   -3.9338332656    0.4267220884
   4.4909874223   -3.9338332656    0.4267220884
   5.3223718099   -3.3297971509    0.4267220884
   3.0171636130   -4.0152149621   -0.5332779116
   3.9771636130   -4.2724461868   -0.5332779116
   4.9371636130   -4.0152149621   -0.5332779116
   5.6399323883   -3.3124461868   -0.5332779116
   2.6319554161   -3.3297971509   -1.4932779116
   3.4633398038   -3.9338332656   -1.4932779116
   4.4909874223   -3.9338332656   -1.4932779116
   5.3223718099   -3.3297971509   -1.4932779116
   3.4971636130   -3.1838305745   -2.1960466868
   4.4571636130   -3.1838305745   -2.1960466868
   5.7409206136    1.2389262021    0.6889788635
   6.6061288105    1.3848927785   -0.0137899118
   5.7747444229    1.9889288933   -0.0137899118
   4.7470968044    1.9889288933   -0.0137899118
   6.9236893889    1.3675418145   -0.9737899118
   6.2209206136    2.0703105897   -0.9737899118
   5.2609206136    2.3275418145   -0.9737899118
   4.3009206136    2.0703105897   -0.9737899118
   6.6061288105    1.3848927785   -1.9337899118
   5.7747444229    1.9889288933   -1.9337899118
   4.7470968044    1.9889288933   -1.9337899118
   3.9157124167    1.3848927785   -1.9337899118
   5.7409206136    1.2389262021   -2.6365586870
   4.7809206136    1.2389262021   -2.6365586870
   7.4643783892   -1.2300971863   -0.6991029121
   6.3154334232   -2.8114842651   -0.6991029121
   7.1468178108   -2.2074481504   -0.6991029121
   7.7216096139   -1.2300971863   -1.6591029121
   7.4643783892   -0.2700971863   -1.6591029121
   5.8016096139   -3.1500971863   -1.6591029121
   6.7616096139   -2.8928659616   -1.6591029121
   7.4643783892   -2.1900971863   -1.6591029121
   7.4643783892   -1.2300971863   -2.6191029121
   7.1468178108   -0.2527462222   -2.6191029121
   5.2877858046   -2.8114842651   -2.6191029121
   6.3154334232   -2.8114842651   -2.6191029121
   7.1468178108   -2.2074481504   -2.6191029121
   6.7616096139   -1.2300971863   -3.3218716874
   6.2816096139   -0.3987127987   -3.3218716874
   5.3216096139   -2.0614815739   -3.3218716874
   6.2816096139   -2.0614815739   -3.3218716874
   5.8016096139   -1.2300971863   -3.5791029121
  -2.5500683901    2.2777788154    3.6144250895
  -1.5900683901    2.2777788154    3.3571938647
  -2.0700683901    3.1091632030    3.3571938647
  -3.0300683901    3.1091632030    3.3571938647
  -3.5100683901    2.2777788154    3.3571938647
  -1.2048601931    3.2551297794    2.6544250895
  -2.0362445808    3.8591658942    2.6544250895
  -3.0638921993    3.8591658942    2.6544250895
  -3.8952765870    3.2551297794    2.6544250895
  -4.2128371653    2.2777788154    2.6544250895
  -2.5500683901    4.1977788154    1.6944250895
  -3.5100683901    3.9405475906    1.6944250895
  -4.2128371653    3.2377788154    1.6944250895
  -4.4700683901    2.2777788154    1.6944250895
  -4.2128371653    1.3177788154    1.6944250895
  -3.8952765870    3.2551297794    0.7344250895
   0.2185364203    3.0976308938   -0.1804229119
   1.3674813863    2.4762438150   -1.1404229119
   0.6647126110    3.1790125903   -1.1404229119
  -0.2952873890    3.4362438150   -1.1404229119
  -1.2552873890    3.1790125903   -1.1404229119
   1.3674813863    1.5162438150   -2.1004229119
   1.0499208079    2.4935947791   -2.1004229119
   0.2185364203    3.0976308938   -2.1004229119
  -0.8091111983    3.0976308938   -2.1004229119
   0.6647126110    1.5162438150   -2.8031916871
   0.1847126110    2.3476282026   -2.8031916871
  -0.8827373897    3.0470365902   -2.7303719126
  -1.8427373897    3.3042678149   -2.7303719126
  -2.8027373897    3.0470365902   -2.7303719126
  -3.5055061650    2.3442678149   -2.7303719126
  -0.1799686145    1.3842678149   -3.6903719126
  -0.4975291928    2.3616187790   -3.6903719126
  -1.3289135804    2.9656548937   -3.6903719126
  -2.3565611990    2.9656548937   -3.6903719126
  -3.1879455866    2.3616187790   -3.6903719126
  -3.5055061650    1.3842678149   -3.6903719126
  -0.8827373897    1.3842678149   -4.3931406879
  -1.3627373897    2.2156522026   -4.3931406879
  -2.3227373897    2.2156522026   -4.3931406879
  -2.8027373897    1.3842678149   -4.3931406879
  -2.3227373897    0.5528834273   -4.3931406879
  -1.3627373897    0.5528834273   -4.3931406879
  -1.8427373897    1.3842678149   -4.6503719126
  -3.1372871575   -2.0228226903    2.0316453979
  -2.8607139495   -3.4352010686    1.1557023561
  -2.3386796568   -3.9794169242    0.1224570887
  -1.3054343895   -4.1849421864    0.1224570887
  -0.2721891221   -3.9794169242    0.1224570887
  -2.8607139495   -3.4352010686   -0.9107881786
  -1.8605072378   -3.9168752345   -0.9107881786
  -2.5556868469   -2.9278104385   -1.7867312205
   2.2495810214    1.0467049424    2.6621883982
   4.6884940226    0.4630089422    2.3450643981
   5.3298266931    0.5131358404    1.4691213563
   5.9968829223   -1.2747031863    1.4817673977
   3.8159887876   -3.1644587114    1.4817673977
   4.8808000994   -3.0113619575    1.4817673977
   5.6938060230   -2.3068883145    1.4817673977
   5.6429741731   -3.2249620685    0.6058243559
   5.9968829223   -3.1838914955   -0.4274209115
   2.8374421557   -2.7175714384   -2.3366092207
   3.0544493457   -1.2747031863   -2.9218956493
   3.5710719794   -2.1695198362   -2.9218956493
   6.1352458809   -0.6633691860    1.4425328260
   5.6186232473    0.2314474639    1.4425328260
   7.0111889228   -0.6633691860    0.8572463974
   6.7081120235    0.3688159421    0.8572463974
   6.7081120235   -1.6955543142    0.8572463974
   7.5964753513   -0.6633691860   -0.0186966444
   7.3494446941    0.4189428403   -0.0186966444
   6.6572801736   -2.6136280683   -0.0186966444
   7.3494446941   -1.7456812124   -0.0186966444
   7.8020006136   -0.6633691860   -1.0519419118
   7.5964753513    0.3698760813   -1.0519419118
   7.3494446941    0.4189428403   -2.0851871792
   3.5467210536    1.2868896962   -2.0851871792
   6.7081120235    0.3688159421   -2.9611302210
   5.8951060999    1.0732895852   -2.9611302210
   4.8302947881    1.2263863390   -2.9611302210
   3.8517481562    0.7794990660   -2.9611302210
   3.2701478456   -0.1254886822   -2.9611302210
   5.6186232473    0.2314474639   -3.5464166496
   4.5853779799    0.2314474639   -3.5464166496
   4.0687553462   -0.6633691860   -3.5464166496
   4.5853779799   -1.5581858359   -3.5464166496
   5.1020006136   -0.6633691860   -3.7519419118
  -0.0642879797    1.7392579428    3.1915603985
  -0.8772939033    2.4437315858    3.1915603985
